#{"t_start": 1648261826.6046648, "env_id": "HummingbirdHoverTaskEnvPPO-v2"}
r,l,t
750.151083,1000,57876.297971
651.109865,1000,57897.581374
588.600081,1000,57917.70832
747.109643,1000,57938.94856
669.197447,1000,57959.099189
746.414537,1000,57980.288045
750.671086,1000,58000.447256
683.888652,1000,58021.747647
754.280379,1000,58041.885714
589.119696,1000,58063.117086
652.025467,1000,58083.287256
643.251359,1000,58104.545362
596.777491,1000,58124.666123
700.593786,1000,58145.897205
709.387146,1000,58166.005291
662.077237,1000,58187.258766
596.113266,1000,58207.377512
712.55581,1000,58228.674681
428.367708,671,58242.231681
0,1,58242.340075
747.53024,1000,58262.461559
775.283265,1000,58283.693143
589.183267,1000,58303.85261
645.216859,1000,58325.103329
665.856705,1000,58345.201224
746.850016,1000,58366.471613
709.369037,1000,58386.581848
727.296375,1000,58407.851042
667.54131,1000,58427.981382
571.551604,1000,58449.173981
659.869915,1000,58469.260918
679.537577,1000,58490.50181
599.890588,915,58508.929063
0,1,58509.037709
657.318446,1000,58530.299183
702.156763,1000,58550.409775
754.122561,1000,58571.659379
739.087895,1000,58591.790343
649.436719,1000,58612.978242
653.679147,1000,58633.088259
755.599013,1000,58654.3284
738.250993,1000,58674.478725
746.859841,1000,58695.699421
637.895773,1000,58715.82895
646.871864,1000,58737.077845
694.581124,1000,58757.208002
745.992456,1000,58778.408519
645.868938,1000,58798.537449
656.175268,1000,58819.757317
655.869273,1000,58839.848116
703.101932,1000,58861.116868
647.33866,1000,58881.235712
589.879303,1000,58902.445108
704.341743,1000,58922.578352
718.251305,1000,58943.786023
693.315999,1000,58963.935529
594.947903,1000,58984.096611
646.698222,1000,59005.314665
592.233424,1000,59025.42562
747.175904,1000,59046.675735
593.883008,1000,59066.817603
700.241456,1000,59088.055097
588.388772,1000,59108.233184
593.398795,1000,59129.433988
670.268017,1000,59149.525327
717.646934,1000,59170.81545
719.826388,1000,59190.974242
696.626061,1000,59212.205361
755.307126,1000,59232.363899
598.909622,1000,59253.622304
755.406246,1000,59273.753403
590.746358,1000,59294.963304
580.476691,1000,59315.113369
749.095108,1000,59336.333622
764.606671,1000,59356.461463
604.995053,1000,59377.704117
591.806435,1000,59397.813752
746.563284,1000,59419.092138
648.977766,1000,59439.240525
591.228005,1000,59460.480148
750.623869,1000,59480.630431
749.706396,1000,59501.861381
644.918216,1000,59521.97952
749.960587,1000,59543.261168
618.656545,1000,59563.38975
642.481084,1000,59584.661565
732.329216,1000,59604.791764
637.177969,1000,59626.030471
744.943016,1000,59646.16089
695.648095,1000,59667.350068
580.429855,1000,59687.468689
629.727148,1000,59708.689903
588.319807,1000,59728.820673
753.734477,1000,59750.019513
643.351491,1000,59770.130683
580.349493,1000,59791.378359
643.544243,1000,59811.509835
592.528389,1000,59832.779394
620.301635,1000,59852.879725
697.116912,1000,59873.018275
696.813089,1000,59894.23749
588.365808,1000,59914.328482
747.228754,1000,59935.57035
654.228591,1000,59955.706596
584.009625,1000,59976.928239
645.95385,1000,59997.038021
594.127132,1000,60018.296894
592.543204,1000,60038.446098
710.763624,1000,60059.737137
601.109438,1000,60079.875892
650.352338,1000,60101.105299
653.034318,1000,60121.235656
698.707229,1000,60142.475742
636.804568,1000,60162.576043
692.847442,1000,60183.795003
648.85336,1000,60203.976162
752.854968,1000,60225.237137
592.942761,1000,60245.386032
278.516238,364,60252.768759
679.585188,1000,60274.068752
605.356045,1000,60294.189354
629.810297,1000,60315.428441
698.56193,1000,60335.527921
576.972647,1000,60356.777936
593.174198,1000,60376.897589
596.232688,1000,60398.138712
656.252344,1000,60418.266869
632.441755,1000,60439.475923
747.990114,1000,60459.617677
601.993385,1000,60480.898237
718.691864,1000,60501.006201
651.426471,1000,60522.216761
691.501442,1000,60542.365467
586.83262,1000,60563.535092
650.301766,1000,60583.65564
649.71401,1000,60604.925044
618.723643,1000,60625.02924
703.210419,1000,60646.268415
748.613016,1000,60666.446768
651.040987,1000,60687.698312
738.369133,1000,60707.876324
587.551335,1000,60729.075268
683.886961,1000,60749.184177
641.79141,1000,60770.45729
766.206992,1000,60790.62525
600.502299,1000,60811.855604
751.780532,1000,60831.974359
681.167944,1000,60853.224699
644.627878,1000,60873.366195
733.15011,1000,60894.65695
641.727206,1000,60914.772904
752.146938,1000,60936.053595
752.114897,1000,60956.184732
647.978094,1000,60977.47328
643.252646,1000,60997.584768
744.05123,1000,61018.812467
748.744687,1000,61038.942539
665.496579,1000,61059.070372
744.176429,1000,61080.382296
716.324448,945,61099.422584
0,1,61099.55159
695.665614,1000,61120.821295
740.350807,1000,61140.990582
666.95607,1000,61162.208986
646.581676,1000,61182.318752
696.772023,1000,61203.622248
597.340611,1000,61223.761558
693.442686,1000,61244.971436
596.205747,1000,61265.120442
589.885689,1000,61286.338942
754.071189,1000,61306.47959
667.068473,1000,61327.74958
747.720292,1000,61347.86946
616.849386,1000,61369.099316
695.726797,1000,61389.228974
650.159556,1000,61410.458691
724.611753,1000,61430.558312
100.088868,304,61436.751587
647.711151,1000,61458.000528
738.97421,1000,61478.131485
678.263687,1000,61499.35079
681.922971,1000,61519.481923
638.409352,1000,61540.721264
747.687032,1000,61560.873284
590.712419,1000,61582.192667
848.766251,1000,61602.30167
793.422903,1000,61623.540737
781.354796,1000,61643.639509
790.37628,1000,61664.890715
653.885523,1000,61685.031705
592.580012,1000,61706.309355
775.57497,1000,61726.408859
699.182925,1000,61747.668384
770.875434,1000,61767.778095
781.591821,993,61788.837927
0,1,61788.953879
689.951978,1000,61809.088945
751.301942,1000,61830.380612
599.42732,1000,61850.557522
746.326577,1000,61871.77742
767.394599,1000,61891.889286
818.0081,1000,61913.279306
649.720407,1000,61933.429454
637.087499,1000,61954.727918
473.89175,784,61970.505365
0,1,61970.635731
199.999707,478,61980.329211
659.047406,1000,62001.619259
722.873081,1000,62021.711694
697.828271,1000,62042.971301
748.532266,1000,62063.0896
717.264365,1000,62084.341296
716.370712,1000,62104.481319
705.881133,1000,62125.729984
772.260273,1000,62145.840036
632.808908,1000,62167.159441
741.033827,1000,62187.25959
603.341454,1000,62208.530511
637.592983,1000,62228.670419
593.572032,1000,62249.929513
589.972533,1000,62270.028178
745.259852,1000,62291.318994
749.241109,1000,62311.449392
644.700105,1000,62332.739191
585.821597,1000,62352.917746
770.276373,1000,62373.077814
652.380737,1000,62394.309734
590.436553,1000,62414.407454
645.773123,1000,62435.670545
590.976466,1000,62455.849414
742.327455,1000,62477.048299
649.94615,1000,62497.177162
591.88913,1000,62518.375774
751.231874,1000,62538.476078
591.976468,1000,62559.727858
769.998752,1000,62579.846964
627.012866,1000,62601.088725
566.0926,960,62620.416497
714.555776,1000,62641.677763
759.149186,1000,62661.804998
749.512229,1000,62683.053859
590.727083,1000,62703.188252
655.59288,1000,62724.41732
456.904421,722,62738.97333
0,1,62739.092999
751.505088,1000,62760.334815
649.319082,1000,62780.445203
591.421061,1000,62801.65461
704.236951,1000,62821.803561
727.909802,1000,62843.084213
707.860147,1000,62863.215345
580.588268,1000,62884.445441
642.039703,1000,62904.564384
634.426232,1000,62925.793383
694.999301,1000,62945.925325
684.441321,1000,62967.161164
695.638428,1000,62987.261647
722.639616,1000,63007.36294
786.784368,1000,63028.621704
691.929115,1000,63048.753035
637.032215,1000,63069.962859
640.73801,1000,63090.122094
782.921359,1000,63111.309651
686.397063,1000,63131.431194
682.511976,1000,63152.650092
741.117515,1000,63172.809161
741.817543,1000,63194.029526
335.576092,486,63203.863726
620.017507,1000,63225.145042
593.584381,1000,63245.275422
709.718681,1000,63266.503833
677.522294,1000,63286.695208
721.248306,1000,63307.953774
651.788014,1000,63328.075588
689.742408,1000,63349.324206
741.610742,1000,63369.421868
701.179677,1000,63390.692734
651.509693,1000,63410.834061
768.568801,1000,63430.941337
786.92326,1000,63452.172993
641.096964,1000,63472.301085
586.060196,1000,63493.522017
591.316107,1000,63513.661359
594.96687,1000,63534.901294
646.275489,1000,63555.052604
572.887407,985,63575.969978
703.017892,1000,63596.110101
719.896977,1000,63617.319934
747.047269,1000,63637.451435
585.410437,1000,63658.67074
649.915485,1000,63678.848579
734.811082,1000,63700.089541
642.12575,1000,63720.219232
699.004931,1000,63741.510741
652.586898,1000,63761.64925
664.648428,1000,63782.889667
656.450964,1000,63802.991552
592.061278,1000,63824.26959
720.161793,1000,63844.440132
192.319554,312,63850.840929
750.627116,1000,63872.074261
748.754687,1000,63892.202569
790.383787,1000,63913.465183
656.879537,1000,63933.57352
747.867203,1000,63954.782234
608.151153,1000,63974.912993
747.106996,1000,63996.133031
762.2115,1000,64016.26188
442.061747,907,64035.601378
389.68912,522,64046.177115
0,1,64046.326777
661.160256,1000,64066.446704
751.082993,1000,64087.657257
73.082368,208,64091.935764
595.738074,1000,64113.259132
683.611232,1000,64133.397062
600.7219,1000,64154.676459
298.75599,394,64162.661033
614.004569,1000,64182.782058
647.179778,1000,64204.001083
454.355699,613,64216.386363
729.037669,1000,64236.516295
734.451,1000,64257.69831
553.965169,1000,64277.876673
754.408335,1000,64299.118115
408.883679,844,64316.136302
761.666332,1000,64337.395683
568.727444,1000,64357.565094
180.492254,389,64366.588793
714.475282,1000,64386.710318
292.241332,385,64394.545348
676.360729,1000,64415.784121
646.104462,1000,64435.913014
632.602884,1000,64457.183768
120.261941,298,64463.276079
-100,1,64463.39635
658.060667,1000,64483.514556
701.317515,1000,64504.745326
639.830684,1000,64524.84712
636.63276,1000,64546.064438
684.508288,1000,64566.164245
653.388605,1000,64587.405158
773.387286,1000,64607.504331
759.707195,1000,64628.736626
596.525025,1000,64648.875126
651.334619,1000,64670.113992
745.226033,1000,64690.253996
709.044053,1000,64711.45293
640.828575,1000,64731.57352
739.047903,1000,64752.794041
744.231173,1000,64772.92273
641.484864,1000,64794.145125
685.953518,1000,64814.262487
184.439604,429,64822.967167
758.541817,1000,64844.176896
592.745963,1000,64864.307606
109.551117,214,64868.678575
-100,1,64868.785
596.459961,1000,64890.028141
603.679759,1000,64910.198883
694.31414,1000,64931.478526
729.042233,1000,64951.590957
702.433205,1000,64972.858511
101.855482,347,64979.953832
648.588286,1000,65001.201208
646.937398,1000,65021.312464
258.960497,537,65032.166759
647.538731,1000,65053.419601
559.986492,1000,65073.578553
650.809565,908,65092.977573
279.01588,487,65102.821501
0,1,65102.931501
602.560204,926,65121.581189
0,1,65121.700888
477.372191,890,65140.830617
591.203694,1000,65161.041613
591.680509,1000,65182.30935
717.14059,1000,65202.448621
587.649303,1000,65223.699739
646.295964,1000,65243.798406
651.140203,1000,65265.088794
66.518578,213,65269.439719
609.554962,1000,65289.573265
405.695128,566,65302.145218
444.711779,718,65316.614262
0,1,65316.763777
730.831435,1000,65336.85349
717.020923,1000,65358.11532
595.606317,1000,65378.254702
194.771202,318,65385.855627
-100,1,65385.965666
682.296685,1000,65406.097164
648.689106,1000,65427.374949
586.786042,1000,65447.557693
730.96001,1000,65468.766927
746.18718,1000,65488.897735
650.098028,1000,65510.136791
62.148633,202,65514.326265
-100,1,65514.447013
657.96136,1000,65534.566602
707.522119,1000,65555.827835
642.701456,1000,65575.950251
593.15117,1000,65597.196611
749.939799,1000,65617.307347
584.272298,1000,65638.588797
691.579329,1000,65658.727587
753.527943,1000,65679.946443
744.196876,1000,65700.057543
675.531798,1000,65720.185757
639.774885,1000,65741.444559
682.212638,1000,65761.557192
698.676006,1000,65782.82531
746.333492,1000,65802.985896
744.365928,1000,65824.22528
623.496064,1000,65844.326855
643.668443,1000,65865.584953
693.334452,1000,65885.675228
171.673882,351,65893.988147
589.096754,1000,65914.137226
394.469611,809,65930.476317
745.342324,1000,65951.776342
658.281898,1000,65971.887687
607.79788,1000,65993.105184
729.116104,1000,66013.275865
751.285174,1000,66034.495602
746.82022,1000,66054.597534
694.48011,1000,66075.815952
582.846602,1000,66095.945906
626.567828,1000,66117.196123
693.217518,1000,66137.334882
695.983907,1000,66158.755425
653.350647,1000,66178.864702
533.747388,799,66196.092932
495.764884,547,66207.187638
0,1,66207.298287
698.618472,1000,66227.437472
689.405785,1000,66248.649142
698.281709,1000,66268.768809
685.180078,1000,66290.016712
597.704203,1000,66310.118346
757.811636,1000,66331.347859
345.988079,657,66344.653257
598.220107,1000,66365.885388
314.279076,439,66374.817434
0,1,66374.937311
571.256225,964,66394.357261
0,1,66394.476206
749.700111,1000,66415.717878
638.209308,1000,66435.848113
720.773158,1000,66457.126337
624.469858,1000,66477.237296
180.114459,282,66482.999707
690.538958,1000,66504.209775
611.036629,1000,66524.320089
739.387976,1000,66545.628972
742.994213,1000,66565.757534
703.144437,1000,66587.019161
747.11536,1000,66607.148059
591.02913,1000,66628.476406
591.141691,1000,66648.587153
749.393771,1000,66669.808743
589.247429,1000,66689.957508
744.269352,1000,66711.289189
594.259439,1000,66731.417336
695.926011,1000,66752.65866
594.88981,1000,66772.766405
667.089216,1000,66794.037302
696.569201,1000,66814.21804
459.529345,739,66830.254466
0,1,66830.384394
641.12358,1000,66850.514057
641.937283,1000,66871.904699
614.756594,1000,66892.012782
782.535311,1000,66913.273466
706.869155,1000,66933.374659
531.187956,890,66952.433565
376.070161,558,66963.730445
639.579913,1000,66983.877825
665.739302,1000,67005.13745
672.264659,1000,67025.286131
682.209797,1000,67046.586086
564.658924,1000,67066.696629
593.896277,1000,67087.938159
400.902569,610,67100.260958
632.205896,1000,67121.521632
689.833413,1000,67141.681226
575.047721,1000,67162.981162
344.018018,505,67173.216089
611.607902,1000,67193.385984
593.916419,1000,67214.595703
563.184407,969,67234.113011
611.288106,1000,67255.326856
741.936339,1000,67275.456495
657.890157,1000,67296.69656
778.023731,1000,67316.845461
640.908203,1000,67338.006593
689.902511,1000,67358.175214
699.042581,1000,67379.405458
748.91656,1000,67399.523195
695.373209,1000,67420.764016
655.4931,1000,67440.894251
596.432254,1000,67462.14447
640.444235,1000,67482.263811
644.57776,1000,67503.462356
548.304333,919,67521.953519
0,1,67522.072171
703.704859,1000,67542.201775
744.511173,1000,67563.432345
686.863831,1000,67583.532994
733.352199,1000,67604.744626
757.048567,1000,67624.872333
708.755805,1000,67646.152039
767.86973,1000,67666.272296
807.171202,1000,67687.491703
583.943421,1000,67707.593183
745.284352,1000,67728.833584
744.53252,1000,67748.950329
594.064189,1000,67770.190275
592.056093,1000,67790.310873
647.845095,1000,67811.520746
745.106671,1000,67831.660101
604.677849,1000,67852.940106
743.846297,1000,67873.062179
